X,Y,FID
710703.94,3593705.37,39264
710703.94,3592705.37,39265
710703.94,3591705.37,39266
710703.94,3590705.37,39267
710703.94,3589705.37,39268
710703.94,3588705.37,39269
710703.94,3587705.37,39270
710703.94,3586705.37,39271
710703.94,3585705.37,39272
710703.94,3584705.37,39273
710703.94,3583705.37,39274
710703.94,3582705.37,39275
710703.94,3581705.37,39276
710703.94,3580705.37,39277
710703.94,3579705.37,39278
710703.94,3578705.37,39279
710703.94,3577705.37,39280
710703.94,3576705.37,39281
710703.94,3575705.37,39282
710703.94,3574705.37,39283
710703.94,3573705.37,39284
710703.94,3572705.37,39285
710703.94,3571705.37,39286
710703.94,3570705.37,39287
710703.94,3569705.37,39288
710703.94,3568705.37,39289
710703.94,3567705.37,39290
710703.94,3566705.37,39291
710703.94,3565705.37,39292
710703.94,3564705.37,39293
710703.94,3563705.37,39294
710703.94,3562705.37,39295
710703.94,3561705.37,39296
710703.94,3560705.37,39297
710703.94,3559705.37,39298
710703.94,3558705.37,39299
710703.94,3557705.37,39300
710703.94,3556705.37,39301
710703.94,3555705.37,39302
710703.94,3554705.37,39303
710703.94,3553705.37,39304
710703.94,3552705.37,39305
710703.94,3551705.37,39306
710703.94,3550705.37,39307
710703.94,3549705.37,39308
710703.94,3548705.37,39309
710703.94,3547705.37,39310
710703.94,3546705.37,39311
710703.94,3545705.37,39312
710703.94,3544705.37,39313
710703.94,3543705.37,39314
710703.94,3542705.37,39315
710703.94,3541705.37,39316
710703.94,3540705.37,39317
710703.94,3539705.37,39318
710703.94,3538705.37,39319
710703.94,3537705.37,39320
710703.94,3536705.37,39321
710703.94,3535705.37,39322
710703.94,3534705.37,39323
710703.94,3533705.37,39324
710703.94,3532705.37,39325
710703.94,3531705.37,39326
710703.94,3530705.37,39327
710703.94,3529705.37,39328
710703.94,3528705.37,39329
710703.94,3527705.37,39330
710703.94,3526705.37,39331
710703.94,3525705.37,39332
710703.94,3524705.37,39333
710703.94,3523705.37,39334
710703.94,3522705.37,39335
710703.94,3521705.37,39336
710703.94,3520705.37,39337
710703.94,3519705.37,39338
710703.94,3518705.37,39339
710703.94,3517705.37,39340
710703.94,3516705.37,39341
710703.94,3515705.37,39342
710703.94,3514705.37,39343
710703.94,3513705.37,39344
710703.94,3512705.37,39345
710703.94,3511705.37,39346
710703.94,3510705.37,39347
710703.94,3509705.37,39348
710703.94,3508705.37,39349
710703.94,3507705.37,39350
710703.94,3506705.37,39351
710703.94,3505705.37,39352
710703.94,3504705.37,39353
710703.94,3503705.37,39354
710703.94,3502705.37,39355
710703.94,3501705.37,39356
710703.94,3500705.37,39357
710703.94,3499705.37,39358
710703.94,3498705.37,39359
710703.94,3497705.37,39360
710703.94,3496705.37,39361
710703.94,3495705.37,39362
710703.94,3494705.37,39363
710703.94,3493705.37,39364
710703.94,3492705.37,39365
710703.94,3491705.37,39366
710703.94,3490705.37,39367
710703.94,3489705.37,39368
710703.94,3488705.37,39369
710703.94,3487705.37,39370
710703.94,3486705.37,39371
710703.94,3485705.37,39372
710703.94,3484705.37,39373
710703.94,3483705.37,39374
710703.94,3482705.37,39375
710703.94,3481705.37,39376
710703.94,3480705.37,39377
710703.94,3479705.37,39378
710703.94,3478705.37,39379
710703.94,3477705.37,39380
710703.94,3476705.37,39381
710703.94,3475705.37,39382
710703.94,3474705.37,39383
710703.94,3473705.37,39384
710703.94,3472705.37,39385
710703.94,3471705.37,39386
710703.94,3470705.37,39387
710703.94,3469705.37,39388
710703.94,3468705.37,39389
710703.94,3467705.37,39390
710703.94,3466705.37,39391
710703.94,3465705.37,39392
710703.94,3464705.37,39393
710703.94,3463705.37,39394
710703.94,3462705.37,39395
710703.94,3461705.37,39396
710703.94,3460705.37,39397
710703.94,3459705.37,39398
710703.94,3458705.37,39399
710703.94,3457705.37,39400
710703.94,3456705.37,39401
710703.94,3455705.37,39402
710703.94,3454705.37,39403
710703.94,3453705.37,39404
710703.94,3452705.37,39405
710703.94,3451705.37,39406
710703.94,3450705.37,39407
710703.94,3449705.37,39408
710703.94,3448705.37,39409
710703.94,3447705.37,39410
710703.94,3446705.37,39411
710703.94,3445705.37,39412
710703.94,3444705.37,39413
710703.94,3443705.37,39414
710703.94,3442705.37,39415
710703.94,3441705.37,39416
710703.94,3440705.37,39417
710703.94,3439705.37,39418
710703.94,3438705.37,39419
710703.94,3437705.37,39420
710703.94,3436705.37,39421
710703.94,3435705.37,39422
710703.94,3434705.37,39423
710703.94,3433705.37,39424
710703.94,3432705.37,39425
710703.94,3431705.37,39426
710703.94,3430705.37,39427
710703.94,3429705.37,39428
710703.94,3428705.37,39429
710703.94,3427705.37,39430
710703.94,3426705.37,39431
710703.94,3425705.37,39432
710703.94,3424705.37,39433
710703.94,3423705.37,39434
710703.94,3422705.37,39435
710703.94,3421705.37,39436
710703.94,3420705.37,39437
710703.94,3419705.37,39438
710703.94,3418705.37,39439
710703.94,3417705.37,39440
710703.94,3416705.37,39441
710703.94,3415705.37,39442
710703.94,3414705.37,39443
710703.94,3413705.37,39444
710703.94,3412705.37,39445
710703.94,3411705.37,39446
710703.94,3410705.37,39447
710703.94,3409705.37,39448
710703.94,3408705.37,39449
710703.94,3407705.37,39450
710703.94,3406705.37,39451
710703.94,3405705.37,39452
710703.94,3404705.37,39453
710703.94,3403705.37,39454
710703.94,3402705.37,39455
710703.94,3401705.37,39456
710703.94,3400705.37,39457
710703.94,3399705.37,39458
710703.94,3398705.37,39459
710703.94,3397705.37,39460
710703.94,3396705.37,39461
710703.94,3395705.37,39462
710703.94,3394705.37,39463
710703.94,3393705.37,39464
710703.94,3392705.37,39465
710703.94,3391705.37,39466
710703.94,3390705.37,39467
710703.94,3389705.37,39468
710703.94,3388705.37,39469
710703.94,3387705.37,39470
710703.94,3386705.37,39471
710703.94,3385705.37,39472
710703.94,3384705.37,39473
710703.94,3383705.37,39474
710703.94,3382705.37,39475
710703.94,3381705.37,39476
710703.94,3380705.37,39477
710703.94,3379705.37,39478
710703.94,3378705.37,39479
710703.94,3377705.37,39480
710703.94,3376705.37,39481
710703.94,3375705.37,39482
710703.94,3374705.37,39483
710703.94,3373705.37,39484
710703.94,3372705.37,39485
710703.94,3371705.37,39486
710703.94,3370705.37,39487
710703.94,3369705.37,39488
710703.94,3368705.37,39489
710703.94,3367705.37,39490
710703.94,3366705.37,39491
710703.94,3365705.37,39492
710703.94,3364705.37,39493
710703.94,3363705.37,39494
710703.94,3362705.37,39495
710703.94,3361705.37,39496
710703.94,3360705.37,39497
710703.94,3359705.37,39498
710703.94,3358705.37,39499
710703.94,3357705.37,39500
710703.94,3356705.37,39501
710703.94,3355705.37,39502
710703.94,3354705.37,39503
710703.94,3353705.37,39504
710703.94,3352705.37,39505
710703.94,3351705.37,39506
710703.94,3350705.37,39507
710703.94,3349705.37,39508
710703.94,3348705.37,39509
710703.94,3347705.37,39510
710703.94,3346705.37,39511
710703.94,3345705.37,39512
710703.94,3344705.37,39513
710703.94,3343705.37,39514
710703.94,3342705.37,39515
710703.94,3341705.37,39516
710703.94,3340705.37,39517
710703.94,3339705.37,39518
710703.94,3338705.37,39519
710703.94,3337705.37,39520
710703.94,3336705.37,39521
710703.94,3335705.37,39522
710703.94,3334705.37,39523
710703.94,3333705.37,39524
710703.94,3332705.37,39525
710703.94,3331705.37,39526
710703.94,3330705.37,39527
710703.94,3329705.37,39528
710703.94,3328705.37,39529
710703.94,3327705.37,39530
710703.94,3326705.37,39531
710703.94,3325705.37,39532
710703.94,3324705.37,39533
710703.94,3323705.37,39534
710703.94,3322705.37,39535
710703.94,3321705.37,39536
710703.94,3320705.37,39537
710703.94,3319705.37,39538
710703.94,3318705.37,39539
710703.94,3317705.37,39540
710703.94,3316705.37,39541
710703.94,3315705.37,39542
710703.94,3314705.37,39543
710703.94,3313705.37,39544
710703.94,3312705.37,39545
710703.94,3311705.37,39546
710703.94,3310705.37,39547
710703.94,3309705.37,39548
710703.94,3308705.37,39549
710703.94,3307705.37,39550
710703.94,3306705.37,39551
710703.94,3305705.37,39552
710703.94,3304705.37,39553
710703.94,3303705.37,39554
710703.94,3302705.37,39555
710703.94,3301705.37,39556
710703.94,3300705.37,39557
710703.94,3299705.37,39558
710703.94,3298705.37,39559
710703.94,3297705.37,39560
710703.94,3296705.37,39561
710703.94,3295705.37,39562
710703.94,3294705.37,39563
710703.94,3293705.37,39564
710703.94,3292705.37,39565
710703.94,3291705.37,39566
710703.94,3290705.37,39567
710703.94,3289705.37,39568
710703.94,3288705.37,39569
710703.94,3287705.37,39570
710703.94,3286705.37,39571
710703.94,3285705.37,39572
710703.94,3284705.37,39573
711703.94,3704705.37,39574
711703.94,3703705.37,39575
711703.94,3702705.37,39576
711703.94,3701705.37,39577
711703.94,3700705.37,39578
711703.94,3699705.37,39579
711703.94,3698705.37,39580
711703.94,3697705.37,39581
711703.94,3696705.37,39582
711703.94,3695705.37,39583
711703.94,3694705.37,39584
711703.94,3693705.37,39585
711703.94,3692705.37,39586
711703.94,3691705.37,39587
711703.94,3690705.37,39588
711703.94,3689705.37,39589
711703.94,3688705.37,39590
711703.94,3687705.37,39591
711703.94,3686705.37,39592
711703.94,3685705.37,39593
711703.94,3684705.37,39594
711703.94,3683705.37,39595
711703.94,3682705.37,39596
711703.94,3681705.37,39597
711703.94,3680705.37,39598
711703.94,3679705.37,39599
711703.94,3678705.37,39600
711703.94,3677705.37,39601
711703.94,3676705.37,39602
711703.94,3675705.37,39603
711703.94,3674705.37,39604
711703.94,3673705.37,39605
711703.94,3672705.37,39606
711703.94,3671705.37,39607
711703.94,3670705.37,39608
711703.94,3669705.37,39609
711703.94,3668705.37,39610
711703.94,3667705.37,39611
711703.94,3666705.37,39612
711703.94,3665705.37,39613
711703.94,3664705.37,39614
711703.94,3663705.37,39615
711703.94,3662705.37,39616
711703.94,3661705.37,39617
711703.94,3660705.37,39618
711703.94,3659705.37,39619
711703.94,3658705.37,39620
711703.94,3657705.37,39621
711703.94,3656705.37,39622
711703.94,3655705.37,39623
711703.94,3654705.37,39624
711703.94,3653705.37,39625
711703.94,3652705.37,39626
711703.94,3651705.37,39627
711703.94,3650705.37,39628
711703.94,3649705.37,39629
711703.94,3648705.37,39630
711703.94,3647705.37,39631
711703.94,3646705.37,39632
711703.94,3645705.37,39633
711703.94,3644705.37,39634
711703.94,3643705.37,39635
711703.94,3642705.37,39636
711703.94,3641705.37,39637
711703.94,3640705.37,39638
711703.94,3639705.37,39639
711703.94,3638705.37,39640
711703.94,3637705.37,39641
711703.94,3636705.37,39642
711703.94,3635705.37,39643
711703.94,3634705.37,39644
711703.94,3633705.37,39645
711703.94,3632705.37,39646
711703.94,3631705.37,39647
711703.94,3630705.37,39648
711703.94,3629705.37,39649
711703.94,3628705.37,39650
711703.94,3627705.37,39651
711703.94,3626705.37,39652
711703.94,3625705.37,39653
711703.94,3624705.37,39654
711703.94,3623705.37,39655
711703.94,3622705.37,39656
711703.94,3621705.37,39657
711703.94,3620705.37,39658
711703.94,3619705.37,39659
711703.94,3618705.37,39660
711703.94,3617705.37,39661
711703.94,3616705.37,39662
711703.94,3615705.37,39663
711703.94,3614705.37,39664
711703.94,3613705.37,39665
711703.94,3612705.37,39666
711703.94,3611705.37,39667
711703.94,3610705.37,39668
711703.94,3609705.37,39669
711703.94,3608705.37,39670
711703.94,3607705.37,39671
711703.94,3606705.37,39672
711703.94,3605705.37,39673
711703.94,3604705.37,39674
711703.94,3603705.37,39675
711703.94,3602705.37,39676
711703.94,3601705.37,39677
711703.94,3600705.37,39678
711703.94,3599705.37,39679
711703.94,3598705.37,39680
711703.94,3597705.37,39681
711703.94,3596705.37,39682
711703.94,3595705.37,39683
711703.94,3594705.37,39684
711703.94,3593705.37,39685
711703.94,3592705.37,39686
711703.94,3591705.37,39687
711703.94,3590705.37,39688
711703.94,3589705.37,39689
711703.94,3588705.37,39690
711703.94,3587705.37,39691
711703.94,3586705.37,39692
711703.94,3585705.37,39693
711703.94,3584705.37,39694
711703.94,3583705.37,39695
711703.94,3582705.37,39696
711703.94,3581705.37,39697
711703.94,3580705.37,39698
711703.94,3579705.37,39699
711703.94,3578705.37,39700
711703.94,3577705.37,39701
711703.94,3576705.37,39702
711703.94,3575705.37,39703
711703.94,3574705.37,39704
711703.94,3573705.37,39705
711703.94,3572705.37,39706
711703.94,3571705.37,39707
711703.94,3570705.37,39708
711703.94,3569705.37,39709
711703.94,3568705.37,39710
711703.94,3567705.37,39711
711703.94,3566705.37,39712
711703.94,3565705.37,39713
711703.94,3564705.37,39714
711703.94,3563705.37,39715
711703.94,3562705.37,39716
711703.94,3561705.37,39717
711703.94,3560705.37,39718
711703.94,3559705.37,39719
711703.94,3558705.37,39720
711703.94,3557705.37,39721
711703.94,3556705.37,39722
711703.94,3555705.37,39723
711703.94,3554705.37,39724
711703.94,3553705.37,39725
711703.94,3552705.37,39726
711703.94,3551705.37,39727
711703.94,3550705.37,39728
711703.94,3549705.37,39729
711703.94,3548705.37,39730
711703.94,3547705.37,39731
711703.94,3546705.37,39732
711703.94,3545705.37,39733
711703.94,3544705.37,39734
711703.94,3543705.37,39735
711703.94,3542705.37,39736
711703.94,3541705.37,39737
711703.94,3540705.37,39738
711703.94,3539705.37,39739
711703.94,3538705.37,39740
711703.94,3537705.37,39741
711703.94,3536705.37,39742
711703.94,3535705.37,39743
711703.94,3534705.37,39744
711703.94,3533705.37,39745
711703.94,3532705.37,39746
711703.94,3531705.37,39747
711703.94,3530705.37,39748
711703.94,3529705.37,39749
711703.94,3528705.37,39750
711703.94,3527705.37,39751
711703.94,3526705.37,39752
711703.94,3525705.37,39753
711703.94,3524705.37,39754
711703.94,3523705.37,39755
711703.94,3522705.37,39756
711703.94,3521705.37,39757
711703.94,3520705.37,39758
711703.94,3519705.37,39759
711703.94,3518705.37,39760
711703.94,3517705.37,39761
711703.94,3516705.37,39762
711703.94,3515705.37,39763
711703.94,3514705.37,39764
711703.94,3513705.37,39765
711703.94,3512705.37,39766
711703.94,3511705.37,39767
711703.94,3510705.37,39768
711703.94,3509705.37,39769
711703.94,3508705.37,39770
711703.94,3507705.37,39771
711703.94,3506705.37,39772
711703.94,3505705.37,39773
711703.94,3504705.37,39774
711703.94,3503705.37,39775
711703.94,3502705.37,39776
711703.94,3501705.37,39777
711703.94,3500705.37,39778
711703.94,3499705.37,39779
711703.94,3498705.37,39780
711703.94,3497705.37,39781
711703.94,3496705.37,39782
711703.94,3495705.37,39783
711703.94,3494705.37,39784
711703.94,3493705.37,39785
711703.94,3492705.37,39786
711703.94,3491705.37,39787
711703.94,3490705.37,39788
711703.94,3489705.37,39789
711703.94,3488705.37,39790
711703.94,3487705.37,39791
711703.94,3486705.37,39792
711703.94,3485705.37,39793
711703.94,3484705.37,39794
711703.94,3483705.37,39795
711703.94,3482705.37,39796
711703.94,3481705.37,39797
711703.94,3480705.37,39798
711703.94,3479705.37,39799
711703.94,3478705.37,39800
711703.94,3477705.37,39801
711703.94,3476705.37,39802
711703.94,3475705.37,39803
711703.94,3474705.37,39804
711703.94,3473705.37,39805
711703.94,3472705.37,39806
711703.94,3471705.37,39807
711703.94,3470705.37,39808
711703.94,3469705.37,39809
711703.94,3468705.37,39810
711703.94,3467705.37,39811
711703.94,3466705.37,39812
711703.94,3465705.37,39813
711703.94,3464705.37,39814
711703.94,3463705.37,39815
711703.94,3462705.37,39816
711703.94,3461705.37,39817
711703.94,3460705.37,39818
711703.94,3459705.37,39819
711703.94,3458705.37,39820
711703.94,3457705.37,39821
711703.94,3456705.37,39822
711703.94,3455705.37,39823
711703.94,3454705.37,39824
711703.94,3453705.37,39825
711703.94,3452705.37,39826
711703.94,3451705.37,39827
711703.94,3450705.37,39828
711703.94,3449705.37,39829
711703.94,3448705.37,39830
711703.94,3447705.37,39831
711703.94,3446705.37,39832
711703.94,3445705.37,39833
711703.94,3444705.37,39834
711703.94,3443705.37,39835
711703.94,3442705.37,39836
711703.94,3441705.37,39837
711703.94,3440705.37,39838
711703.94,3439705.37,39839
711703.94,3438705.37,39840
711703.94,3437705.37,39841
711703.94,3436705.37,39842
711703.94,3435705.37,39843
711703.94,3434705.37,39844
711703.94,3433705.37,39845
711703.94,3432705.37,39846
711703.94,3431705.37,39847
711703.94,3430705.37,39848
711703.94,3429705.37,39849
711703.94,3428705.37,39850
711703.94,3427705.37,39851
711703.94,3426705.37,39852
711703.94,3425705.37,39853
711703.94,3424705.37,39854
711703.94,3423705.37,39855
711703.94,3422705.37,39856
711703.94,3421705.37,39857
711703.94,3420705.37,39858
711703.94,3419705.37,39859
711703.94,3418705.37,39860
711703.94,3417705.37,39861
711703.94,3416705.37,39862
711703.94,3415705.37,39863
711703.94,3414705.37,39864
711703.94,3413705.37,39865
711703.94,3412705.37,39866
711703.94,3411705.37,39867
711703.94,3410705.37,39868
711703.94,3409705.37,39869
711703.94,3408705.37,39870
711703.94,3407705.37,39871
711703.94,3406705.37,39872
711703.94,3405705.37,39873
711703.94,3404705.37,39874
711703.94,3403705.37,39875
711703.94,3402705.37,39876
711703.94,3401705.37,39877
711703.94,3400705.37,39878
711703.94,3399705.37,39879
711703.94,3398705.37,39880
711703.94,3397705.37,39881
711703.94,3396705.37,39882
711703.94,3395705.37,39883
711703.94,3394705.37,39884
711703.94,3393705.37,39885
711703.94,3392705.37,39886
711703.94,3391705.37,39887
711703.94,3390705.37,39888
711703.94,3389705.37,39889
711703.94,3388705.37,39890
711703.94,3387705.37,39891
711703.94,3386705.37,39892
711703.94,3385705.37,39893
711703.94,3384705.37,39894
711703.94,3383705.37,39895
711703.94,3382705.37,39896
711703.94,3381705.37,39897
711703.94,3380705.37,39898
711703.94,3379705.37,39899
711703.94,3378705.37,39900
711703.94,3377705.37,39901
711703.94,3376705.37,39902
711703.94,3375705.37,39903
711703.94,3374705.37,39904
711703.94,3373705.37,39905
711703.94,3372705.37,39906
711703.94,3371705.37,39907
711703.94,3370705.37,39908
711703.94,3369705.37,39909
711703.94,3368705.37,39910
711703.94,3367705.37,39911
711703.94,3366705.37,39912
711703.94,3365705.37,39913
711703.94,3364705.37,39914
711703.94,3363705.37,39915
711703.94,3362705.37,39916
711703.94,3361705.37,39917
711703.94,3360705.37,39918
711703.94,3359705.37,39919
711703.94,3358705.37,39920
711703.94,3357705.37,39921
711703.94,3356705.37,39922
711703.94,3355705.37,39923
711703.94,3354705.37,39924
711703.94,3353705.37,39925
711703.94,3352705.37,39926
711703.94,3351705.37,39927
711703.94,3350705.37,39928
711703.94,3349705.37,39929
711703.94,3348705.37,39930
711703.94,3347705.37,39931
711703.94,3346705.37,39932
711703.94,3345705.37,39933
711703.94,3344705.37,39934
711703.94,3343705.37,39935
711703.94,3342705.37,39936
711703.94,3341705.37,39937
711703.94,3340705.37,39938
711703.94,3339705.37,39939
711703.94,3338705.37,39940
711703.94,3337705.37,39941
711703.94,3336705.37,39942
711703.94,3335705.37,39943
711703.94,3334705.37,39944
711703.94,3333705.37,39945
711703.94,3332705.37,39946
711703.94,3331705.37,39947
711703.94,3330705.37,39948
711703.94,3329705.37,39949
711703.94,3328705.37,39950
711703.94,3327705.37,39951
711703.94,3326705.37,39952
711703.94,3325705.37,39953
711703.94,3324705.37,39954
711703.94,3323705.37,39955
711703.94,3322705.37,39956
711703.94,3321705.37,39957
711703.94,3320705.37,39958
711703.94,3319705.37,39959
711703.94,3318705.37,39960
711703.94,3317705.37,39961
711703.94,3316705.37,39962
711703.94,3315705.37,39963
711703.94,3314705.37,39964
711703.94,3313705.37,39965
711703.94,3312705.37,39966
711703.94,3311705.37,39967
711703.94,3310705.37,39968
711703.94,3309705.37,39969
711703.94,3308705.37,39970
711703.94,3307705.37,39971
711703.94,3306705.37,39972
711703.94,3305705.37,39973
711703.94,3304705.37,39974
711703.94,3303705.37,39975
711703.94,3302705.37,39976
711703.94,3301705.37,39977
711703.94,3300705.37,39978
711703.94,3299705.37,39979
711703.94,3298705.37,39980
711703.94,3297705.37,39981
711703.94,3296705.37,39982
711703.94,3295705.37,39983
711703.94,3294705.37,39984
711703.94,3293705.37,39985
711703.94,3292705.37,39986
711703.94,3291705.37,39987
711703.94,3290705.37,39988
711703.94,3289705.37,39989
711703.94,3288705.37,39990
711703.94,3287705.37,39991
711703.94,3286705.37,39992
711703.94,3285705.37,39993
711703.94,3284705.37,39994
712703.94,3704705.37,39995
712703.94,3703705.37,39996
712703.94,3702705.37,39997
712703.94,3701705.37,39998
712703.94,3700705.37,39999
712703.94,3699705.37,40000
712703.94,3698705.37,40001
712703.94,3697705.37,40002
712703.94,3696705.37,40003
712703.94,3695705.37,40004
712703.94,3694705.37,40005
712703.94,3693705.37,40006
712703.94,3692705.37,40007
712703.94,3691705.37,40008
712703.94,3690705.37,40009
712703.94,3689705.37,40010
712703.94,3688705.37,40011
712703.94,3687705.37,40012
712703.94,3686705.37,40013
712703.94,3685705.37,40014
712703.94,3684705.37,40015
712703.94,3683705.37,40016
712703.94,3682705.37,40017
712703.94,3681705.37,40018
712703.94,3680705.37,40019
712703.94,3679705.37,40020
712703.94,3678705.37,40021
712703.94,3677705.37,40022
712703.94,3676705.37,40023
712703.94,3675705.37,40024
712703.94,3674705.37,40025
712703.94,3673705.37,40026
712703.94,3672705.37,40027
712703.94,3671705.37,40028
712703.94,3670705.37,40029
712703.94,3669705.37,40030
712703.94,3668705.37,40031
712703.94,3667705.37,40032
712703.94,3666705.37,40033
712703.94,3665705.37,40034
712703.94,3664705.37,40035
712703.94,3663705.37,40036
712703.94,3662705.37,40037
712703.94,3661705.37,40038
712703.94,3660705.37,40039
712703.94,3659705.37,40040
712703.94,3658705.37,40041
712703.94,3657705.37,40042
712703.94,3656705.37,40043
712703.94,3655705.37,40044
712703.94,3654705.37,40045
712703.94,3653705.37,40046
712703.94,3652705.37,40047
712703.94,3651705.37,40048
712703.94,3650705.37,40049
712703.94,3649705.37,40050
712703.94,3648705.37,40051
712703.94,3647705.37,40052
712703.94,3646705.37,40053
712703.94,3645705.37,40054
712703.94,3644705.37,40055
712703.94,3643705.37,40056
712703.94,3642705.37,40057
712703.94,3641705.37,40058
712703.94,3640705.37,40059
712703.94,3639705.37,40060
712703.94,3638705.37,40061
712703.94,3637705.37,40062
712703.94,3636705.37,40063
712703.94,3635705.37,40064
712703.94,3634705.37,40065
712703.94,3633705.37,40066
712703.94,3632705.37,40067
712703.94,3631705.37,40068
712703.94,3630705.37,40069
712703.94,3629705.37,40070
712703.94,3628705.37,40071
712703.94,3627705.37,40072
712703.94,3626705.37,40073
712703.94,3625705.37,40074
712703.94,3624705.37,40075
712703.94,3623705.37,40076
712703.94,3622705.37,40077
712703.94,3621705.37,40078
712703.94,3620705.37,40079
712703.94,3619705.37,40080
712703.94,3618705.37,40081
712703.94,3617705.37,40082
712703.94,3616705.37,40083
712703.94,3615705.37,40084
712703.94,3614705.37,40085
712703.94,3613705.37,40086
712703.94,3612705.37,40087
712703.94,3611705.37,40088
712703.94,3610705.37,40089
712703.94,3609705.37,40090
712703.94,3608705.37,40091
712703.94,3607705.37,40092
712703.94,3606705.37,40093
712703.94,3605705.37,40094
712703.94,3604705.37,40095
712703.94,3603705.37,40096
712703.94,3602705.37,40097
712703.94,3601705.37,40098
712703.94,3600705.37,40099
712703.94,3599705.37,40100
712703.94,3598705.37,40101
712703.94,3597705.37,40102
712703.94,3596705.37,40103
712703.94,3595705.37,40104
712703.94,3594705.37,40105
712703.94,3593705.37,40106
712703.94,3592705.37,40107
712703.94,3591705.37,40108
712703.94,3590705.37,40109
712703.94,3589705.37,40110
712703.94,3588705.37,40111
712703.94,3587705.37,40112
712703.94,3586705.37,40113
712703.94,3585705.37,40114
712703.94,3584705.37,40115
712703.94,3583705.37,40116
712703.94,3582705.37,40117
712703.94,3581705.37,40118
712703.94,3580705.37,40119
712703.94,3579705.37,40120
712703.94,3578705.37,40121
712703.94,3577705.37,40122
712703.94,3576705.37,40123
712703.94,3575705.37,40124
712703.94,3574705.37,40125
712703.94,3573705.37,40126
712703.94,3572705.37,40127
712703.94,3571705.37,40128
712703.94,3570705.37,40129
712703.94,3569705.37,40130
712703.94,3568705.37,40131
712703.94,3567705.37,40132
712703.94,3566705.37,40133
712703.94,3565705.37,40134
712703.94,3564705.37,40135
712703.94,3563705.37,40136
712703.94,3562705.37,40137
712703.94,3561705.37,40138
712703.94,3560705.37,40139
712703.94,3559705.37,40140
712703.94,3558705.37,40141
712703.94,3557705.37,40142
712703.94,3556705.37,40143
712703.94,3555705.37,40144
712703.94,3554705.37,40145
712703.94,3553705.37,40146
712703.94,3552705.37,40147
712703.94,3551705.37,40148
712703.94,3550705.37,40149
712703.94,3549705.37,40150
712703.94,3548705.37,40151
712703.94,3547705.37,40152
712703.94,3546705.37,40153
712703.94,3545705.37,40154
712703.94,3544705.37,40155
712703.94,3543705.37,40156
712703.94,3542705.37,40157
712703.94,3541705.37,40158
712703.94,3540705.37,40159
712703.94,3539705.37,40160
712703.94,3538705.37,40161
712703.94,3537705.37,40162
712703.94,3536705.37,40163
712703.94,3535705.37,40164
712703.94,3534705.37,40165
712703.94,3533705.37,40166
712703.94,3532705.37,40167
712703.94,3531705.37,40168
712703.94,3530705.37,40169
712703.94,3529705.37,40170
712703.94,3528705.37,40171
712703.94,3527705.37,40172
712703.94,3526705.37,40173
712703.94,3525705.37,40174
712703.94,3524705.37,40175
712703.94,3523705.37,40176
712703.94,3522705.37,40177
712703.94,3521705.37,40178
712703.94,3520705.37,40179
712703.94,3519705.37,40180
712703.94,3518705.37,40181
712703.94,3517705.37,40182
712703.94,3516705.37,40183
712703.94,3515705.37,40184
712703.94,3514705.37,40185
712703.94,3513705.37,40186
712703.94,3512705.37,40187
712703.94,3511705.37,40188
712703.94,3510705.37,40189
712703.94,3509705.37,40190
712703.94,3508705.37,40191
712703.94,3507705.37,40192
712703.94,3506705.37,40193
712703.94,3505705.37,40194
712703.94,3504705.37,40195
712703.94,3503705.37,40196
712703.94,3502705.37,40197
712703.94,3501705.37,40198
712703.94,3500705.37,40199
712703.94,3499705.37,40200
712703.94,3498705.37,40201
712703.94,3497705.37,40202
712703.94,3496705.37,40203
712703.94,3495705.37,40204
712703.94,3494705.37,40205
712703.94,3493705.37,40206
712703.94,3492705.37,40207
712703.94,3491705.37,40208
712703.94,3490705.37,40209
712703.94,3489705.37,40210
712703.94,3488705.37,40211
712703.94,3487705.37,40212
712703.94,3486705.37,40213
712703.94,3485705.37,40214
712703.94,3484705.37,40215
712703.94,3483705.37,40216
712703.94,3482705.37,40217
712703.94,3481705.37,40218
712703.94,3480705.37,40219
712703.94,3479705.37,40220
712703.94,3478705.37,40221
712703.94,3477705.37,40222
712703.94,3476705.37,40223
712703.94,3475705.37,40224
712703.94,3474705.37,40225
712703.94,3473705.37,40226
712703.94,3472705.37,40227
712703.94,3471705.37,40228
712703.94,3470705.37,40229
712703.94,3469705.37,40230
712703.94,3468705.37,40231
712703.94,3467705.37,40232
712703.94,3466705.37,40233
712703.94,3465705.37,40234
712703.94,3464705.37,40235
712703.94,3463705.37,40236
712703.94,3462705.37,40237
712703.94,3461705.37,40238
712703.94,3460705.37,40239
712703.94,3459705.37,40240
712703.94,3458705.37,40241
712703.94,3457705.37,40242
712703.94,3456705.37,40243
712703.94,3455705.37,40244
712703.94,3454705.37,40245
712703.94,3453705.37,40246
712703.94,3452705.37,40247
712703.94,3451705.37,40248
712703.94,3450705.37,40249
712703.94,3449705.37,40250
712703.94,3448705.37,40251
712703.94,3447705.37,40252
712703.94,3446705.37,40253
712703.94,3445705.37,40254
712703.94,3444705.37,40255
712703.94,3443705.37,40256
712703.94,3442705.37,40257
712703.94,3441705.37,40258
712703.94,3440705.37,40259
712703.94,3439705.37,40260
712703.94,3438705.37,40261
712703.94,3437705.37,40262
