X,Y,FID,
642561.88,3664473.99,761
642561.88,3659473.99,762
642561.88,3654473.99,763
642561.88,3649473.99,764
642561.88,3644473.99,765
642561.88,3639473.99,766
642561.88,3634473.99,767
642561.88,3629473.99,768
642561.88,3624473.99,769
642561.88,3619473.99,770
642561.88,3614473.99,771
642561.88,3609473.99,772
642561.88,3604473.99,773
642561.88,3599473.99,774
642561.88,3594473.99,775
642561.88,3589473.99,776
642561.88,3584473.99,777
642561.88,3579473.99,778
642561.88,3574473.99,779
642561.88,3569473.99,780
642561.88,3564473.99,781
642561.88,3559473.99,782
642561.88,3554473.99,783
642561.88,3549473.99,784
642561.88,3544473.99,785
642561.88,3539473.99,786
642561.88,3534473.99,787
642561.88,3529473.99,788
642561.88,3524473.99,789
642561.88,3519473.99,790
642561.88,3514473.99,791
642561.88,3509473.99,792
642561.88,3504473.99,793
642561.88,3499473.99,794
642561.88,3494473.99,795
642561.88,3489473.99,796
642561.88,3484473.99,797
642561.88,3479473.99,798
642561.88,3474473.99,799
642561.88,3469473.99,800
642561.88,3464473.99,801
642561.88,3459473.99,802
642561.88,3454473.99,803
642561.88,3449473.99,804
642561.88,3444473.99,805
642561.88,3439473.99,806
642561.88,3434473.99,807
642561.88,3429473.99,808
642561.88,3424473.99,809
642561.88,3419473.99,810
642561.88,3414473.99,811
642561.88,3409473.99,812
642561.88,3404473.99,813
642561.88,3399473.99,814
642561.88,3394473.99,815
642561.88,3389473.99,816
642561.88,3384473.99,817
642561.88,3379473.99,818
642561.88,3374473.99,819
642561.88,3369473.99,820
642561.88,3364473.99,821
642561.88,3359473.99,822
642561.88,3354473.99,823
642561.88,3349473.99,824
642561.88,3344473.99,825
642561.88,3339473.99,826
642561.88,3334473.99,827
642561.88,3329473.99,828
642561.88,3324473.99,829
642561.88,3319473.99,830
642561.88,3314473.99,831
642561.88,3309473.99,832
642561.88,3304473.99,833
642561.88,3299473.99,834
642561.88,3294473.99,835
642561.88,3289473.99,836
642561.88,3284473.99,837
642561.88,3279473.99,838
642561.88,3274473.99,839
647561.88,3689473.99,840
647561.88,3684473.99,841
647561.88,3679473.99,842
647561.88,3674473.99,843
647561.88,3669473.99,844
647561.88,3664473.99,845
647561.88,3659473.99,846
647561.88,3654473.99,847
